Generation,Species 0,Species 1,Species 2
3008,0.49954115494211854,0.6939371725794026,7.426198434861729
3009,0.49946641816601933,0.6930648348151589,7.419332889308179
3010,0.4993920017563818,0.6921937798402572,7.412473151021676
3011,0.49931790528988623,0.6913240054310675,7.405619216487518
3012,0.49924412834422555,0.6904555093684004,7.3987710821891675
3013,0.49917067049810315,0.6895882894374967,7.391928744608268
3014,0.49909753133123,0.6887223434280182,7.38509220022466
3015,0.49902471042432256,0.6878576691340376,7.378261445516393
3016,0.49895220735909973,0.6869942643540288,7.371436476959742
3017,0.49888002171828094,0.6861321268908572,7.364617291029223
3018,0.4988081530855832,0.6852712545517704,7.357803884197608
3019,0.4987366010457189,0.6844116451483875,7.350996252935938
3020,0.4986653651843932,0.6835532964966904,7.344194393713538
3021,0.4985944450883016,0.6826962064170139,7.337398302998033
3022,0.49852384034512753,0.681840372734036,7.330607977255361
3023,0.4984535505435398,0.6809857932767682,7.323823412949786
3024,0.49838357527319016,0.6801324658785463,7.317044606543921
3025,0.49831391412471104,0.6792803883770203,7.31027155449873
3026,0.4982445666897128,0.6784295586141457,7.303504253273551
3027,0.4981755325607816,0.677579974436173,7.296742699326107
3028,0.49810681133147694,0.6767316336936392,7.289986889112523
3029,0.49803840259632903,0.6758845342413575,7.283236819087335
3030,0.4979703059508366,0.6750386739384084,7.276492485703511
3031,0.4979025209914644,0.6741940506481303,7.2697538854124595
3032,0.497835047315641,0.6733506622381097,7.263021014664046
3033,0.49776788452175597,0.6725085065801722,7.2562938699066075
3034,0.49770103220915807,0.6716675815503732,7.249572447586965
3035,0.49763448997815235,0.6708278850289882,7.24285674415044
3036,0.4975682574299982,0.6699894149005037,7.236146756040863
3037,0.4975023341669068,0.6691521690536081,7.229442479700596
3038,0.49743671979203874,0.6683161453811822,7.222743911570538
3039,0.4973714139095018,0.6674813417802902,7.216051048090142
3040,0.49730641612434845,0.6666477561521701,7.209363885697432
3041,0.49724172604257366,0.6658153864022249,7.20268242082901
3042,0.4971773432711125,0.6649842304400133,7.1960066499200765
3043,0.497113267417838,0.6641542861792403,7.189336569404438
3044,0.4970494980915585,0.6633255515377486,7.182672175714526
3045,0.49698603490201565,0.6624980244375092,7.176013465281405
3046,0.4969228774598819,0.6616717028046118,7.1693604345347905
3047,0.4968600253767584,0.660846584569257,7.162713079903062
3048,0.4967974782651726,0.660022667665746,7.156071397813274
3049,0.49673523573857614,0.6591999500324722,7.149435384691168
3050,0.4966732974113422,0.6583784296119121,7.142805036961194
3051,0.4966116628987636,0.6575581043506161,7.136180351046513
3052,0.49655033181705027,0.6567389721992003,7.129561323369017
3053,0.4964893037833274,0.6559210311123366,7.1229479503493405
3054,0.4964285784156328,0.655104279048744,7.116340228406873
3055,0.49636815533291484,0.6542887139711804,7.109738153959775
3056,0.4963080341550301,0.6534743338464328,7.103141723424985
3057,0.49624821450274126,0.6526611366453093,7.0965509332182375
3058,0.4961886959977148,0.6518491203426294,7.089965779754076
3059,0.49612947826251885,0.651038282917216,7.083386259445862
3060,0.496070560920621,0.6502286223518858,7.0768123687057924
3061,0.496011943596386,0.6494201366334414,7.070244103944909
3062,0.4959536259150737,0.6486128237526619,7.063681461573114
3063,0.49589560750283673,0.6478066817042945,7.057124437999178
3064,0.4958378879867183,0.6470017084870454,7.050573029630759
